year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank,Country_code2_x,Voting_Languages,Country,Artist,Language_sung,Year,Country_code2_y,Country_code3,Contains_English,Contains_NonEnglish,Official_languages,Contains_Multiple_Languages,Number_of_Languages,Contains_Own_Language,Contains_Voting_Language,gender
2021,georgia,belgium,0,GE,GEO,BE,BEL,24,20.0,GE,georgian,belgium,Hooverphonic,['english'],2021,BE,BEL,True,False,dutch french german,False,1,False,False,group
2021,georgia,bulgaria,0,GE,GEO,BG,BGR,83,11.0,GE,georgian,bulgaria,Victoria,['english'],2021,BG,BGR,True,False,bulgarian,False,1,False,False,female
2021,georgia,cyprus,0,GE,GEO,CY,CYP,49,14.0,GE,georgian,cyprus,Elena Tsagrinou,['english'],2021,CY,CYP,True,False,greek turkish,False,1,False,False,female
2021,georgia,finland,0,GE,GEO,FI,FIN,156,6.0,GE,georgian,finland,Blind Channel,['english'],2021,FI,FIN,True,False,finnish swedish,False,1,False,False,group
2021,georgia,france,1,GE,GEO,FR,FRA,279,2.0,GE,georgian,france,Barbara Pravi,['french'],2021,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2021,georgia,germany,0,GE,GEO,DE,DEU,0,24.0,GE,georgian,germany,Jendrik,['english'],2021,DE,DEU,True,False,german,False,1,False,False,male
2021,georgia,greece,7,GE,GEO,GR,GRC,99,9.0,GE,georgian,greece,Stefania,['english'],2021,GR,GRC,True,False,greek,False,1,False,False,female
2021,georgia,iceland,3,GE,GEO,IS,ISL,223,4.0,GE,georgian,iceland,Daði og Gagnamagnið,['english'],2021,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2021,georgia,israel,0,GE,GEO,IL,ISR,38,17.0,GE,georgian,israel,Eden Alene,"['english', 'hebrew']",2021,IL,ISR,True,True,hebrew,True,2,True,False,female
2021,georgia,italy,12,GE,GEO,IT,ITA,302,1.0,GE,georgian,italy,Måneskin,['italian'],2021,IT,ITA,False,True,italian,False,1,True,False,group
2021,georgia,lithuania,10,GE,GEO,LT,LTU,117,8.0,GE,georgian,lithuania,The Roop,['english'],2021,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,group
2021,georgia,malta,0,GE,GEO,MT,MLT,135,7.0,GE,georgian,malta,Destiny,"['english', 'french']",2021,MT,MLT,True,True,maltese english,True,2,True,False,female
2021,georgia,"moldova, republic of",0,GE,GEO,MD,MDA,69,13.0,GE,georgian,"moldova, republic of",Natalia Gordienko,['english'],2021,MD,MDA,True,False,romanian,False,1,False,False,female
2021,georgia,netherlands,0,GE,GEO,NL,NLD,2,23.0,GE,georgian,netherlands,Jeangu Macrooy,"['english', 'sranan tongo']",2021,NL,NLD,True,True,dutch frisian in the province friesland,True,2,False,False,male
2021,georgia,norway,0,GE,GEO,NO,NOR,29,19.0,GE,georgian,norway,TIX,['english'],2021,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2021,georgia,portugal,5,GE,GEO,PT,PRT,83,12.0,GE,georgian,portugal,The Black Mamba,['english'],2021,PT,PRT,True,False,portuguese,False,1,False,False,group
2021,georgia,russian federation,0,GE,GEO,RU,RUS,99,10.0,GE,georgian,russian federation,Manizha,['russian'],2021,RU,RUS,False,True,russian,False,1,True,False,female
2021,georgia,san marino,3,GE,GEO,SM,SMR,18,22.0,GE,georgian,san marino,Senhit,['english'],2021,SM,SMR,True,False,italian,False,1,False,False,female
2021,georgia,serbia,0,GE,GEO,RS,SRB,46,15.0,GE,georgian,serbia,Hurricane,['serbian'],2021,RS,SRB,False,True,serbian,False,1,True,False,group
2021,georgia,spain,0,GE,GEO,ES,ESP,0,25.0,GE,georgian,spain,Blas Cantó,['spanish'],2021,ES,ESP,False,True,spanish,False,1,True,False,male
2021,georgia,sweden,0,GE,GEO,SE,SWE,45,16.0,GE,georgian,sweden,Tusse,['english'],2021,SE,SWE,True,False,swedish,False,1,False,False,male
2021,georgia,switzerland,6,GE,GEO,CH,CHE,250,3.0,GE,georgian,switzerland,Gjon's Tears,['french'],2021,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2021,georgia,ukraine,10,GE,GEO,UA,UKR,203,5.0,GE,georgian,ukraine,Go_A,['ukrainian'],2021,UA,UKR,False,True,ukrainian,False,1,True,False,group
2021,georgia,united kingdom,0,GE,GEO,GB,GBR,0,26.0,GE,georgian,united kingdom,James Newman,['english'],2021,GB,GBR,True,False,none english has de facto status,False,1,True,False,male
2021,germany,albania,0,DE,DEU,AL,ALB,35,18.0,DE,german,albania,Anxhela Peristeri,['albanian'],2021,AL,ALB,False,True,albanian,False,1,True,False,female
2021,germany,azerbaijan,0,DE,DEU,AZ,AZE,23,21.0,DE,german,azerbaijan,Efendi,"['english', 'azerbaijani']",2021,AZ,AZE,True,True,azerbaijani,True,2,True,False,female
2021,germany,belgium,0,DE,DEU,BE,BEL,24,20.0,DE,german,belgium,Hooverphonic,['english'],2021,BE,BEL,True,False,dutch french german,False,1,False,False,group
2021,germany,bulgaria,0,DE,DEU,BG,BGR,83,11.0,DE,german,bulgaria,Victoria,['english'],2021,BG,BGR,True,False,bulgarian,False,1,False,False,female
2021,germany,cyprus,2,DE,DEU,CY,CYP,49,14.0,DE,german,cyprus,Elena Tsagrinou,['english'],2021,CY,CYP,True,False,greek turkish,False,1,False,False,female
2021,germany,finland,4,DE,DEU,FI,FIN,156,6.0,DE,german,finland,Blind Channel,['english'],2021,FI,FIN,True,False,finnish swedish,False,1,False,False,group
2021,germany,france,12,DE,DEU,FR,FRA,279,2.0,DE,german,france,Barbara Pravi,['french'],2021,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2021,germany,greece,0,DE,DEU,GR,GRC,99,9.0,DE,german,greece,Stefania,['english'],2021,GR,GRC,True,False,greek,False,1,False,False,female
2021,germany,iceland,6,DE,DEU,IS,ISL,223,4.0,DE,german,iceland,Daði og Gagnamagnið,['english'],2021,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2021,germany,israel,0,DE,DEU,IL,ISR,38,17.0,DE,german,israel,Eden Alene,"['english', 'hebrew']",2021,IL,ISR,True,True,hebrew,True,2,True,False,female
2021,germany,italy,10,DE,DEU,IT,ITA,302,1.0,DE,german,italy,Måneskin,['italian'],2021,IT,ITA,False,True,italian,False,1,True,False,group
2021,germany,lithuania,10,DE,DEU,LT,LTU,117,8.0,DE,german,lithuania,The Roop,['english'],2021,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,group
2021,germany,malta,4,DE,DEU,MT,MLT,135,7.0,DE,german,malta,Destiny,"['english', 'french']",2021,MT,MLT,True,True,maltese english,True,2,True,False,female
2021,germany,"moldova, republic of",0,DE,DEU,MD,MDA,69,13.0,DE,german,"moldova, republic of",Natalia Gordienko,['english'],2021,MD,MDA,True,False,romanian,False,1,False,False,female
2021,germany,netherlands,0,DE,DEU,NL,NLD,2,23.0,DE,german,netherlands,Jeangu Macrooy,"['english', 'sranan tongo']",2021,NL,NLD,True,True,dutch frisian in the province friesland,True,2,False,False,male
2021,germany,norway,0,DE,DEU,NO,NOR,29,19.0,DE,german,norway,TIX,['english'],2021,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2021,germany,portugal,0,DE,DEU,PT,PRT,83,12.0,DE,german,portugal,The Black Mamba,['english'],2021,PT,PRT,True,False,portuguese,False,1,False,False,group
2021,germany,russian federation,2,DE,DEU,RU,RUS,99,10.0,DE,german,russian federation,Manizha,['russian'],2021,RU,RUS,False,True,russian,False,1,True,False,female
2021,germany,san marino,0,DE,DEU,SM,SMR,18,22.0,DE,german,san marino,Senhit,['english'],2021,SM,SMR,True,False,italian,False,1,False,False,female
2021,germany,serbia,0,DE,DEU,RS,SRB,46,15.0,DE,german,serbia,Hurricane,['serbian'],2021,RS,SRB,False,True,serbian,False,1,True,False,group
2021,germany,spain,0,DE,DEU,ES,ESP,0,25.0,DE,german,spain,Blas Cantó,['spanish'],2021,ES,ESP,False,True,spanish,False,1,True,False,male
2021,germany,sweden,0,DE,DEU,SE,SWE,45,16.0,DE,german,sweden,Tusse,['english'],2021,SE,SWE,True,False,swedish,False,1,False,False,male
2021,germany,switzerland,7,DE,DEU,CH,CHE,250,3.0,DE,german,switzerland,Gjon's Tears,['french'],2021,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2021,germany,ukraine,6,DE,DEU,UA,UKR,203,5.0,DE,german,ukraine,Go_A,['ukrainian'],2021,UA,UKR,False,True,ukrainian,False,1,True,False,group
2021,germany,united kingdom,0,DE,DEU,GB,GBR,0,26.0,DE,german,united kingdom,James Newman,['english'],2021,GB,GBR,True,False,none english has de facto status,False,1,True,False,male
2021,greece,albania,4,GR,GRC,AL,ALB,35,18.0,GR,greek,albania,Anxhela Peristeri,['albanian'],2021,AL,ALB,False,True,albanian,False,1,True,False,female
2021,greece,azerbaijan,0,GR,GRC,AZ,AZE,23,21.0,GR,greek,azerbaijan,Efendi,"['english', 'azerbaijani']",2021,AZ,AZE,True,True,azerbaijani,True,2,True,False,female
2021,greece,belgium,0,GR,GRC,BE,BEL,24,20.0,GR,greek,belgium,Hooverphonic,['english'],2021,BE,BEL,True,False,dutch french german,False,1,False,False,group
2021,greece,bulgaria,5,GR,GRC,BG,BGR,83,11.0,GR,greek,bulgaria,Victoria,['english'],2021,BG,BGR,True,False,bulgarian,False,1,False,False,female
2021,greece,cyprus,12,GR,GRC,CY,CYP,49,14.0,GR,greek,cyprus,Elena Tsagrinou,['english'],2021,CY,CYP,True,False,greek turkish,False,1,False,False,female
2021,greece,finland,2,GR,GRC,FI,FIN,156,6.0,GR,greek,finland,Blind Channel,['english'],2021,FI,FIN,True,False,finnish swedish,False,1,False,False,group
2021,greece,france,8,GR,GRC,FR,FRA,279,2.0,GR,greek,france,Barbara Pravi,['french'],2021,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2021,greece,germany,0,GR,GRC,DE,DEU,0,24.0,GR,greek,germany,Jendrik,['english'],2021,DE,DEU,True,False,german,False,1,False,False,male
2021,greece,iceland,0,GR,GRC,IS,ISL,223,4.0,GR,greek,iceland,Daði og Gagnamagnið,['english'],2021,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2021,greece,israel,0,GR,GRC,IL,ISR,38,17.0,GR,greek,israel,Eden Alene,"['english', 'hebrew']",2021,IL,ISR,True,True,hebrew,True,2,True,False,female
2021,greece,italy,10,GR,GRC,IT,ITA,302,1.0,GR,greek,italy,Måneskin,['italian'],2021,IT,ITA,False,True,italian,False,1,True,False,group
2021,greece,lithuania,0,GR,GRC,LT,LTU,117,8.0,GR,greek,lithuania,The Roop,['english'],2021,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,group
2021,greece,malta,6,GR,GRC,MT,MLT,135,7.0,GR,greek,malta,Destiny,"['english', 'french']",2021,MT,MLT,True,True,maltese english,True,2,True,False,female
2021,greece,"moldova, republic of",7,GR,GRC,MD,MDA,69,13.0,GR,greek,"moldova, republic of",Natalia Gordienko,['english'],2021,MD,MDA,True,False,romanian,False,1,False,False,female
2021,greece,netherlands,0,GR,GRC,NL,NLD,2,23.0,GR,greek,netherlands,Jeangu Macrooy,"['english', 'sranan tongo']",2021,NL,NLD,True,True,dutch frisian in the province friesland,True,2,False,False,male
2021,greece,norway,0,GR,GRC,NO,NOR,29,19.0,GR,greek,norway,TIX,['english'],2021,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2021,greece,portugal,0,GR,GRC,PT,PRT,83,12.0,GR,greek,portugal,The Black Mamba,['english'],2021,PT,PRT,True,False,portuguese,False,1,False,False,group
2021,greece,russian federation,0,GR,GRC,RU,RUS,99,10.0,GR,greek,russian federation,Manizha,['russian'],2021,RU,RUS,False,True,russian,False,1,True,False,female
2021,greece,san marino,4,GR,GRC,SM,SMR,18,22.0,GR,greek,san marino,Senhit,['english'],2021,SM,SMR,True,False,italian,False,1,False,False,female
2021,greece,serbia,0,GR,GRC,RS,SRB,46,15.0,GR,greek,serbia,Hurricane,['serbian'],2021,RS,SRB,False,True,serbian,False,1,True,False,group
2021,greece,spain,0,GR,GRC,ES,ESP,0,25.0,GR,greek,spain,Blas Cantó,['spanish'],2021,ES,ESP,False,True,spanish,False,1,True,False,male
2021,greece,sweden,0,GR,GRC,SE,SWE,45,16.0,GR,greek,sweden,Tusse,['english'],2021,SE,SWE,True,False,swedish,False,1,False,False,male
2021,greece,switzerland,0,GR,GRC,CH,CHE,250,3.0,GR,greek,switzerland,Gjon's Tears,['french'],2021,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2021,greece,ukraine,2,GR,GRC,UA,UKR,203,5.0,GR,greek,ukraine,Go_A,['ukrainian'],2021,UA,UKR,False,True,ukrainian,False,1,True,False,group
2021,greece,united kingdom,0,GR,GRC,GB,GBR,0,26.0,GR,greek,united kingdom,James Newman,['english'],2021,GB,GBR,True,False,none english has de facto status,False,1,True,False,male
2021,iceland,albania,0,IS,ISL,AL,ALB,35,18.0,IS,icelandic icelandic sign language,albania,Anxhela Peristeri,['albanian'],2021,AL,ALB,False,True,albanian,False,1,True,False,female
2021,iceland,azerbaijan,0,IS,ISL,AZ,AZE,23,21.0,IS,icelandic icelandic sign language,azerbaijan,Efendi,"['english', 'azerbaijani']",2021,AZ,AZE,True,True,azerbaijani,True,2,True,False,female
2021,iceland,belgium,0,IS,ISL,BE,BEL,24,20.0,IS,icelandic icelandic sign language,belgium,Hooverphonic,['english'],2021,BE,BEL,True,False,dutch french german,False,1,False,False,group
2021,iceland,bulgaria,3,IS,ISL,BG,BGR,83,11.0,IS,icelandic icelandic sign language,bulgaria,Victoria,['english'],2021,BG,BGR,True,False,bulgarian,False,1,False,False,female
2021,iceland,cyprus,0,IS,ISL,CY,CYP,49,14.0,IS,icelandic icelandic sign language,cyprus,Elena Tsagrinou,['english'],2021,CY,CYP,True,False,greek turkish,False,1,False,False,female
2021,iceland,finland,10,IS,ISL,FI,FIN,156,6.0,IS,icelandic icelandic sign language,finland,Blind Channel,['english'],2021,FI,FIN,True,False,finnish swedish,False,1,False,False,group
2021,iceland,france,8,IS,ISL,FR,FRA,279,2.0,IS,icelandic icelandic sign language,france,Barbara Pravi,['french'],2021,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2021,iceland,germany,0,IS,ISL,DE,DEU,0,24.0,IS,icelandic icelandic sign language,germany,Jendrik,['english'],2021,DE,DEU,True,False,german,False,1,False,False,male
2021,iceland,greece,2,IS,ISL,GR,GRC,99,9.0,IS,icelandic icelandic sign language,greece,Stefania,['english'],2021,GR,GRC,True,False,greek,False,1,False,False,female
2021,iceland,israel,0,IS,ISL,IL,ISR,38,17.0,IS,icelandic icelandic sign language,israel,Eden Alene,"['english', 'hebrew']",2021,IL,ISR,True,True,hebrew,True,2,True,False,female
2021,iceland,italy,7,IS,ISL,IT,ITA,302,1.0,IS,icelandic icelandic sign language,italy,Måneskin,['italian'],2021,IT,ITA,False,True,italian,False,1,True,False,group
2021,iceland,lithuania,2,IS,ISL,LT,LTU,117,8.0,IS,icelandic icelandic sign language,lithuania,The Roop,['english'],2021,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,group
2021,iceland,malta,2,IS,ISL,MT,MLT,135,7.0,IS,icelandic icelandic sign language,malta,Destiny,"['english', 'french']",2021,MT,MLT,True,True,maltese english,True,2,True,False,female
2021,iceland,"moldova, republic of",0,IS,ISL,MD,MDA,69,13.0,IS,icelandic icelandic sign language,"moldova, republic of",Natalia Gordienko,['english'],2021,MD,MDA,True,False,romanian,False,1,False,False,female
2021,iceland,netherlands,0,IS,ISL,NL,NLD,2,23.0,IS,icelandic icelandic sign language,netherlands,Jeangu Macrooy,"['english', 'sranan tongo']",2021,NL,NLD,True,True,dutch frisian in the province friesland,True,2,False,False,male
2021,iceland,norway,0,IS,ISL,NO,NOR,29,19.0,IS,icelandic icelandic sign language,norway,TIX,['english'],2021,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2021,iceland,portugal,7,IS,ISL,PT,PRT,83,12.0,IS,icelandic icelandic sign language,portugal,The Black Mamba,['english'],2021,PT,PRT,True,False,portuguese,False,1,False,False,group
2021,iceland,russian federation,0,IS,ISL,RU,RUS,99,10.0,IS,icelandic icelandic sign language,russian federation,Manizha,['russian'],2021,RU,RUS,False,True,russian,False,1,True,False,female
2021,iceland,san marino,0,IS,ISL,SM,SMR,18,22.0,IS,icelandic icelandic sign language,san marino,Senhit,['english'],2021,SM,SMR,True,False,italian,False,1,False,False,female
2021,iceland,serbia,0,IS,ISL,RS,SRB,46,15.0,IS,icelandic icelandic sign language,serbia,Hurricane,['serbian'],2021,RS,SRB,False,True,serbian,False,1,True,False,group
2021,iceland,spain,0,IS,ISL,ES,ESP,0,25.0,IS,icelandic icelandic sign language,spain,Blas Cantó,['spanish'],2021,ES,ESP,False,True,spanish,False,1,True,False,male
2021,iceland,sweden,4,IS,ISL,SE,SWE,45,16.0,IS,icelandic icelandic sign language,sweden,Tusse,['english'],2021,SE,SWE,True,False,swedish,False,1,False,False,male
2021,iceland,switzerland,12,IS,ISL,CH,CHE,250,3.0,IS,icelandic icelandic sign language,switzerland,Gjon's Tears,['french'],2021,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2021,iceland,ukraine,5,IS,ISL,UA,UKR,203,5.0,IS,icelandic icelandic sign language,ukraine,Go_A,['ukrainian'],2021,UA,UKR,False,True,ukrainian,False,1,True,False,group
2021,iceland,united kingdom,0,IS,ISL,GB,GBR,0,26.0,IS,icelandic icelandic sign language,united kingdom,James Newman,['english'],2021,GB,GBR,True,False,none english has de facto status,False,1,True,False,male
2021,ireland,albania,0,IE,IRL,AL,ALB,35,18.0,IE,irish english,albania,Anxhela Peristeri,['albanian'],2021,AL,ALB,False,True,albanian,False,1,True,False,female
2021,ireland,azerbaijan,0,IE,IRL,AZ,AZE,23,21.0,IE,irish english,azerbaijan,Efendi,"['english', 'azerbaijani']",2021,AZ,AZE,True,True,azerbaijani,True,2,True,True,female
2021,ireland,belgium,1,IE,IRL,BE,BEL,24,20.0,IE,irish english,belgium,Hooverphonic,['english'],2021,BE,BEL,True,False,dutch french german,False,1,False,True,group
